ID,Sec,Date,Time,Barometric_Preasure,Humidity,Solar_Radiation,Temperature,Wind_Direction,Wind_Speed
32100,1480896326,4.12.2016,14:05:26,30.33,93,111.35,45,17.28,2.25
32101,1480896033,4.12.2016,14:00:33,30.33,93,189.47,45,51.51,9
32102,1480895734,4.12.2016,13:55:34,30.33,93,195.48,45,52.41,2.25
32103,1480895433,4.12.2016,13:50:33,30.33,93,185.13,45,359.88,2.25
32104,1480895136,4.12.2016,13:45:36,30.33,93,160.09,45,152.19,2.25
32105,1480894834,4.12.2016,13:40:34,30.33,93,149.77,45,25.85,1.12
32106,1480894534,4.12.2016,13:35:34,30.33,93,142.56,45,25.89,2.25
32107,1480894233,4.12.2016,13:30:33,30.33,93,186.61,45,20.07,4.5
32108,1480893933,4.12.2016,13:25:33,30.33,93,181.76,45,24.57,3.37
32109,1480893636,4.12.2016,13:20:36,30.34,93,295.55,45,117.35,3.37
32110,1480893334,4.12.2016,13:15:34,30.34,93,290.13,45,141.25,4.5
32111,1480893034,4.12.2016,13:10:34,30.35,93,176.1,45,131.52,7.87
32112,1480892733,4.12.2016,13:05:33,30.35,93,294.03,45,150.78,2.25
32113,1480892433,4.12.2016,13:00:33,30.35,93,245.68,45,157.59,4.5
32114,1480892133,4.12.2016,12:55:33,30.36,93,162.26,45,163.38,5.62
32115,1480891834,4.12.2016,12:50:34,30.36,93,352.76,45,64.32,5.62
32116,1480891534,4.12.2016,12:45:34,30.36,93,188.75,45,140.11,13.5
32117,1480891233,4.12.2016,12:40:33,30.36,93,206.83,45,139.53,5.62
32118,1480890934,4.12.2016,12:35:34,30.36,93,197.4,45,115.85,6.75
32119,1480890629,4.12.2016,12:30:29,30.36,93,247.85,45,176.98,10.12
32120,1480890334,4.12.2016,12:25:34,30.36,93,236.62,45,143.86,3.37
32121,1480890036,4.12.2016,12:20:36,30.36,93,207.9,45,150.9,10.12
32122,1480889736,4.12.2016,12:15:36,30.37,93,142.45,45,145.56,5.62
32123,1480889434,4.12.2016,12:10:34,30.37,93,104.32,45,161.29,3.37
32124,1480889134,4.12.2016,12:05:34,30.37,93,112.27,45,165.1,5.62
32125,1480888833,4.12.2016,12:00:33,30.37,93,184.41,45,163.7,11.25
32126,1480888535,4.12.2016,11:55:35,30.37,93,211.28,45,142.16,6.75
32127,1480888237,4.12.2016,11:50:37,30.37,93,226.16,45,153.84,9
32128,1480887934,4.12.2016,11:45:34,30.37,93,203.37,45,126.23,5.62
32129,1480887636,4.12.2016,11:40:36,30.38,93,209.98,45,129.9,3.37
32130,1480887333,4.12.2016,11:35:33,30.38,93,172.06,45,157.75,4.5
32131,1480887034,4.12.2016,11:30:34,30.37,93,124.45,45,167.91,3.37
32132,1480886734,4.12.2016,11:25:34,30.38,93,84.59,45,175.64,2.25
32133,1480886436,4.12.2016,11:20:36,30.38,93,69.68,45,166.11,7.87
32134,1480886133,4.12.2016,11:15:33,30.38,93,80.58,45,141.92,5.62
32135,1480885836,4.12.2016,11:10:36,30.38,93,75.35,45,157.2,6.75
32136,1480885534,4.12.2016,11:05:34,30.39,93,64.75,45,131.72,9
32137,1480885246,4.12.2016,11:00:46,30.39,93,50.51,45,172.68,6.75
32138,1480884933,4.12.2016,10:55:33,30.39,93,71.55,45,150.78,7.87
32139,1480884633,4.12.2016,10:50:33,30.4,93,80.26,45,182.24,5.62
32140,1480884334,4.12.2016,10:45:34,30.4,93,85.68,45,157.03,12.37
32141,1480884034,4.12.2016,10:40:34,30.4,93,85.71,45,168.56,7.87
32142,1480883733,4.12.2016,10:35:33,30.4,93,108.51,45,167.25,7.87
32143,1480883434,4.12.2016,10:30:34,30.4,93,92.65,45,87.74,1.12
32144,1480883134,4.12.2016,10:25:34,30.4,93,73.24,45,75.36,1.12
32145,1480882834,4.12.2016,10:20:34,30.4,93,66.68,45,68.41,0
32146,1480882534,4.12.2016,10:15:34,30.4,93,65.04,45,60.52,0
32147,1480882233,4.12.2016,10:10:33,30.4,93,70.66,45,89.07,1.12
32148,1480881939,4.12.2016,10:05:39,30.4,93,68.32,45,90.32,2.25
32149,1480881633,4.12.2016,10:00:33,30.4,93,49.19,45,103.89,2.25
32150,1480881334,4.12.2016,9:55:34,30.4,93,59.7,45,100.63,3.37
32151,1480881034,4.12.2016,9:50:34,30.39,93,96.42,45,57.93,2.25
32152,1480880733,4.12.2016,9:45:33,30.4,93,73.59,45,77.27,4.5
32153,1480880435,4.12.2016,9:40:35,30.4,93,54.49,45,189.22,1.12
32154,1480880134,4.12.2016,9:35:34,30.4,93,58.15,45,189.22,0
32155,1480879833,4.12.2016,9:30:33,30.39,93,69.07,45,189.23,0
32156,1480879537,4.12.2016,9:25:37,30.39,93,119.9,45,189.23,1.12
32157,1480879234,4.12.2016,9:20:34,30.39,93,97.55,45,189.23,0
32158,1480878935,4.12.2016,9:15:35,30.39,93,158.44,45,190.18,2.25
32159,1480878633,4.12.2016,9:10:33,30.39,93,154.65,45,190.18,1.12
32160,1480878334,4.12.2016,9:05:34,30.39,93,79.25,45,190.18,2.25
32161,1480878034,4.12.2016,9:00:34,30.39,93,97.66,45,190.19,3.37
32162,1480877734,4.12.2016,8:55:34,30.39,93,67.54,45,190.2,2.25
32163,1480877440,4.12.2016,8:50:40,30.39,93,41.12,45,190.12,2.25
32164,1480877134,4.12.2016,8:45:34,30.38,93,58.06,45,175.27,5.62
32165,1480876833,4.12.2016,8:40:33,30.38,93,58.14,45,190.67,1.12
32166,1480876534,4.12.2016,8:35:34,30.38,93,71.41,45,190.67,4.5
32167,1480876234,4.12.2016,8:30:34,30.37,93,93.73,45,190.64,6.75
32168,1480875936,4.12.2016,8:25:36,30.37,93,78.59,45,190.42,2.25
32169,1480875633,4.12.2016,8:20:33,30.37,93,67.19,45,190.42,4.5
32170,1480875336,4.12.2016,8:15:36,30.37,93,90.02,45,190.42,1.12
32171,1480875034,4.12.2016,8:10:34,30.37,93,86.69,45,190.41,3.37
32172,1480874734,4.12.2016,8:05:34,30.37,93,121.33,45,188.23,5.62
32173,1480874433,4.12.2016,8:00:33,30.37,93,99.68,45,186.53,3.37
32174,1480874136,4.12.2016,7:55:36,30.37,93,79.25,45,186.53,3.37
32175,1480873834,4.12.2016,7:50:34,30.37,93,56.57,45,186.54,2.25
32176,1480873534,4.12.2016,7:45:34,30.37,93,48.72,45,186.55,4.5
32177,1480873233,4.12.2016,7:40:33,30.36,93,41.65,45,186.66,4.5
32178,1480872933,4.12.2016,7:35:33,30.36,93,30.75,45,186.68,2.25
32179,1480872636,4.12.2016,7:30:36,30.37,93,24.73,45,186.77,4.5
32180,1480872334,4.12.2016,7:25:34,30.37,93,22.14,45,186.09,5.62
32181,1480872033,4.12.2016,7:20:33,30.37,93,23.81,45,182.53,4.5
32182,1480871733,4.12.2016,7:15:33,30.37,93,22.98,45,180.65,6.75
32183,1480871434,4.12.2016,7:10:34,30.37,93,17.46,45,181.54,4.5
32184,1480871136,4.12.2016,7:05:36,30.36,93,13.56,45,181.53,6.75
32185,1480870823,4.12.2016,7:00:23,30.37,93,15.56,45,181.51,3.37
32186,1480870534,4.12.2016,6:55:34,30.36,93,29.52,45,190.01,4.5
32187,1480870235,4.12.2016,6:50:35,30.36,93,27.47,45,190,1.12
32188,1480869933,4.12.2016,6:45:33,30.36,93,6.5,45,190,1.12
32189,1480869633,4.12.2016,6:40:33,30.36,93,3.37,45,163.36,4.5
32190,1480869334,4.12.2016,6:35:34,30.36,93,1.58,45,100.98,2.25
32191,1480869034,4.12.2016,6:30:34,30.36,93,1.25,45,155.76,4.5
32192,1480868733,4.12.2016,6:25:33,30.36,93,1.23,45,161.06,4.5
32193,1480868436,4.12.2016,6:20:36,30.36,93,1.18,45,166.79,5.62
32194,1480868134,4.12.2016,6:15:34,30.36,93,1.2,45,162.78,4.5
32195,1480867836,4.12.2016,6:10:36,30.36,93,1.2,45,162.84,4.5
32196,1480867533,4.12.2016,6:05:33,30.36,93,1.22,45,168.73,4.5
32197,1480867233,4.12.2016,6:00:33,30.36,93,1.21,45,169.55,6.75
32198,1480866934,4.12.2016,5:55:34,30.35,93,1.23,45,154.99,4.5
32199,1480866634,4.12.2016,5:50:34,30.35,93,1.21,45,163.14,3.37
32200,1480866333,4.12.2016,5:45:33,30.35,93,1.24,45,163.15,3.37
32201,1480866033,4.12.2016,5:40:33,30.34,93,1.23,45,159.6,1.12
32202,1480865734,4.12.2016,5:35:34,30.34,93,1.22,45,156.84,3.37
32203,1480865434,4.12.2016,5:30:34,30.34,93,1.2,45,156.91,2.25
32204,1480865136,4.12.2016,5:25:36,30.34,93,1.23,45,116.37,4.5
32205,1480864833,4.12.2016,5:20:33,30.34,93,1.22,45,154.05,5.62
32206,1480864534,4.12.2016,5:15:34,30.34,93,1.21,45,109.66,3.37
32207,1480864233,4.12.2016,5:10:33,30.34,93,1.2,45,149.09,4.5
32208,1480863933,4.12.2016,5:05:33,30.34,93,1.22,45,141.47,2.25
32209,1480863634,4.12.2016,5:00:34,30.34,93,1.25,45,169.68,4.5
32210,1480863333,4.12.2016,4:55:33,30.34,93,1.24,45,163.55,6.75
32211,1480863033,4.12.2016,4:50:33,30.33,93,1.26,45,97.45,2.25
32212,1480862734,4.12.2016,4:45:34,30.33,93,1.21,45,97.43,2.25
32213,1480862436,4.12.2016,4:40:36,30.33,93,1.22,45,153.29,2.25
32214,1480862127,4.12.2016,4:35:27,30.34,93,1.23,45,159.26,4.5
32215,1480861834,4.12.2016,4:30:34,30.34,93,1.22,45,159.17,3.37
32216,1480861534,4.12.2016,4:25:34,30.33,93,1.2,45,159.18,2.25
32217,1480861235,4.12.2016,4:20:35,30.33,93,1.25,45,159.71,1.12
32218,1480860933,4.12.2016,4:15:33,30.33,93,1.24,45,157.18,2.25
32219,1480860634,4.12.2016,4:10:34,30.34,93,1.21,45,171.05,5.62
32220,1480860334,4.12.2016,4:05:34,30.33,93,1.25,45,183.52,3.37
32221,1480860033,4.12.2016,4:00:33,30.34,93,1.22,45,183.63,6.75
32222,1480859737,4.12.2016,3:55:37,30.33,93,1.2,45,168.27,4.5
32223,1480859434,4.12.2016,3:50:34,30.33,93,1.24,45,173.05,6.75
32224,1480859134,4.12.2016,3:45:34,30.33,93,1.22,45,157.81,1.12
32225,1480858834,4.12.2016,3:40:34,30.33,93,1.2,45,170.37,4.5
32226,1480858533,4.12.2016,3:35:33,30.33,93,1.22,45,171.24,0
32227,1480858233,4.12.2016,3:30:33,30.33,93,1.22,45,171.25,3.37
32228,1480857936,4.12.2016,3:25:36,30.33,93,1.24,45,171.23,6.75
32229,1480857634,4.12.2016,3:20:34,30.33,93,1.23,45,156.98,5.62
32230,1480857337,4.12.2016,3:15:37,30.33,93,1.2,45,171.89,4.5
32231,1480857033,4.12.2016,3:10:33,30.32,93,1.22,45,148.28,3.37
32232,1480856734,4.12.2016,3:05:34,30.33,93,1.23,45,148.29,4.5
32233,1480856434,4.12.2016,3:00:34,30.33,93,1.25,45,62.99,3.37
32234,1480856134,4.12.2016,2:55:34,30.33,93,1.21,45,145.55,2.25
32235,1480855824,4.12.2016,2:50:24,30.33,93,1.18,45,181.71,5.62
32236,1480855533,4.12.2016,2:45:33,30.33,93,1.19,45,178.84,6.75
32237,1480855233,4.12.2016,2:40:33,30.33,93,1.2,45,169.4,4.5
32238,1480854936,4.12.2016,2:35:36,30.33,93,1.19,45,168.67,5.62
32239,1480854634,4.12.2016,2:30:34,30.32,93,1.21,45,181.47,7.87
32240,1480854324,4.12.2016,2:25:24,30.33,93,1.2,45,166.16,3.37
32241,1480854033,4.12.2016,2:20:33,30.33,93,1.23,45,160.84,5.62
32242,1480853733,4.12.2016,2:15:33,30.34,93,1.21,45,159.82,3.37
32243,1480853435,4.12.2016,2:10:35,30.34,93,1.2,45,159.95,3.37
32244,1480853133,4.12.2016,2:05:33,30.34,93,1.21,45,158.3,0
32245,1480852834,4.12.2016,2:00:34,30.33,93,1.18,45,162.81,4.5
32246,1480852524,4.12.2016,1:55:24,30.32,93,1.21,45,173.74,7.87
32247,1480852234,4.12.2016,1:50:34,30.33,93,1.22,45,175.12,5.62
32248,1480851933,4.12.2016,1:45:33,30.33,93,1.23,45,164.01,9
32249,1480851633,4.12.2016,1:40:33,30.33,93,1.18,45,167.39,6.75
32250,1480851334,4.12.2016,1:35:34,30.33,93,1.19,45,149.32,6.75
32251,1480851034,4.12.2016,1:30:34,30.34,93,1.18,45,168.58,3.37
32252,1480850736,4.12.2016,1:25:36,30.34,93,1.21,45,170.71,4.5
32253,1480850433,4.12.2016,1:20:33,30.33,93,1.19,45,161.25,5.62
32254,1480850134,4.12.2016,1:15:34,30.33,93,1.25,45,161.88,5.62
32255,1480849833,4.12.2016,1:10:33,30.33,93,1.2,45,168.38,5.62
32256,1480849534,4.12.2016,1:05:34,30.33,93,1.23,45,160.08,5.62
32257,1480849234,4.12.2016,1:00:34,30.33,93,1.21,45,181.54,6.75
32258,1480848935,4.12.2016,0:55:35,30.34,93,1.22,45,151.91,6.75
32259,1480848636,4.12.2016,0:50:36,30.33,93,1.2,45,176.87,10.12
32260,1480848334,4.12.2016,0:45:34,30.34,93,1.22,45,174.32,5.62
32261,1480848034,4.12.2016,0:40:34,30.33,93,1.18,45,157.03,6.75
32262,1480847733,4.12.2016,0:35:33,30.34,93,1.21,45,163.43,6.75
32263,1480847437,4.12.2016,0:30:37,30.34,93,1.23,45,166.31,3.37
32264,1480847137,4.12.2016,0:25:37,30.34,93,1.23,45,113.09,4.5
32265,1480846833,4.12.2016,0:20:33,30.34,93,1.21,45,113.08,2.25
32266,1480846534,4.12.2016,0:15:34,30.34,93,1.17,45,112.31,1.12
32267,1480846223,4.12.2016,0:10:23,30.34,93,1.21,45,114.4,2.25
32268,1480845934,4.12.2016,0:05:34,30.34,93,1.2,45,167.21,4.5
32269,1480845633,4.12.2016,0:00:33,30.34,93,1.22,45,166.86,5.62
32270,1480845334,3.12.2016,23:55:34,30.33,93,1.23,45,161.13,2.25
32271,1480845035,3.12.2016,23:50:35,30.34,93,1.19,45,160.3,6.75
32272,1480844737,3.12.2016,23:45:37,30.34,93,1.24,45,168.56,5.62
32273,1480844433,3.12.2016,23:40:33,30.34,93,1.22,45,172.37,4.5
32274,1480844134,3.12.2016,23:35:34,30.34,93,1.2,45,169.39,4.5
32275,1480843834,3.12.2016,23:30:34,30.34,93,1.18,45,169.37,2.25
32276,1480843524,3.12.2016,23:25:24,30.34,93,1.18,45,169.82,3.37
32277,1480843234,3.12.2016,23:20:34,30.34,93,1.16,45,170.16,5.62
32278,1480842933,3.12.2016,23:15:33,30.34,93,1.19,45,170.96,6.75
32279,1480842634,3.12.2016,23:10:34,30.34,93,1.2,45,115.4,3.37
32280,1480842334,3.12.2016,23:05:34,30.35,93,1.19,45,23.09,1.12
32281,1480842033,3.12.2016,23:00:33,30.35,93,1.2,45,2.99,1.12
32282,1480841734,3.12.2016,22:55:34,30.34,93,1.21,45,3,1.12
32283,1480841435,3.12.2016,22:50:35,30.34,93,1.22,45,160.27,6.75
32284,1480841134,3.12.2016,22:45:34,30.35,93,1.19,45,181.51,3.37
32285,1480840823,3.12.2016,22:40:23,30.34,93,1.18,45,178.99,7.87
32286,1480840533,3.12.2016,22:35:33,30.34,93,1.16,45,147.3,2.25
32287,1480840233,3.12.2016,22:30:33,30.34,93,1.21,45,162.5,4.5
32288,1480839934,3.12.2016,22:25:34,30.35,93,1.21,45,161.28,5.62
32289,1480839635,3.12.2016,22:20:35,30.34,93,1.15,45,161.53,2.25
32290,1480839333,3.12.2016,22:15:33,30.34,93,1.2,45,161.54,3.37
32291,1480839033,3.12.2016,22:10:33,30.34,93,1.22,45,294.9,5.62
32292,1480838739,3.12.2016,22:05:39,30.34,93,1.22,45,180.74,4.5
32293,1480838434,3.12.2016,22:00:34,30.34,93,1.2,45,2.41,4.5
32294,1480838134,3.12.2016,21:55:34,30.35,93,1.22,45,198.29,1.12
32295,1480837823,3.12.2016,21:50:23,30.34,93,1.2,45,199.28,4.5
32296,1480837533,3.12.2016,21:45:33,30.34,93,1.22,45,199.28,4.5
32297,1480837234,3.12.2016,21:40:34,30.34,93,1.23,45,200.92,7.87
32298,1480836933,3.12.2016,21:35:33,30.34,93,1.19,45,273.16,6.75
32299,1480836641,3.12.2016,21:30:41,30.34,93,1.21,45,204.2,1.12
32300,1480836334,3.12.2016,21:25:34,30.34,93,1.17,45,204.32,6.75
32301,1480836034,3.12.2016,21:20:34,30.33,93,1.21,45,6.27,6.75
32302,1480835734,3.12.2016,21:15:34,30.34,93,1.18,45,196.03,3.37
32303,1480835436,3.12.2016,21:10:36,30.34,93,1.2,45,59.33,3.37
32304,1480835136,3.12.2016,21:05:36,30.34,93,1.2,45,155.71,2.25
32305,1480834836,3.12.2016,21:00:36,30.34,93,1.21,45,123.56,3.37
32306,1480834534,3.12.2016,20:55:34,30.34,93,1.23,45,186.36,5.62
32307,1480834247,3.12.2016,20:50:47,30.35,93,1.17,45,228.26,4.5
32308,1480833936,3.12.2016,20:45:36,30.34,93,1.19,45,255.76,4.5
32309,1480833633,3.12.2016,20:40:33,30.34,93,1.2,45,284.92,3.37
32310,1480833334,3.12.2016,20:35:34,30.34,93,1.23,45,284.92,2.25
32311,1480833036,3.12.2016,20:30:36,30.34,93,1.21,45,284.92,0
32312,1480832734,3.12.2016,20:25:34,30.34,93,1.18,45,284.91,3.37
32313,1480832434,3.12.2016,20:20:34,30.34,93,1.21,45,284.92,3.37
32314,1480832137,3.12.2016,20:15:37,30.34,93,1.24,45,284.92,3.37
32315,1480831836,3.12.2016,20:10:36,30.34,93,1.23,45,284.94,3.37
32316,1480831533,3.12.2016,20:05:33,30.34,93,1.19,45,284.48,2.25
32317,1480831234,3.12.2016,20:00:34,30.33,93,1.21,45,284.46,2.25
32318,1480830936,3.12.2016,19:55:36,30.33,93,1.19,45,284.46,4.5
32319,1480830636,3.12.2016,19:50:36,30.34,93,1.19,45,292.39,4.5
32320,1480830334,3.12.2016,19:45:34,30.34,93,1.22,45,294.69,3.37
32321,1480830033,3.12.2016,19:40:33,30.33,93,1.21,45,294.04,3.37
32322,1480829736,3.12.2016,19:35:36,30.34,93,1.22,45,293.07,2.25
32323,1480829434,3.12.2016,19:30:34,30.33,93,1.21,45,293.08,2.25
32324,1480829136,3.12.2016,19:25:36,30.33,93,1.2,45,296.4,5.62
32325,1480828833,3.12.2016,19:20:33,30.33,93,1.18,45,274.47,3.37
32326,1480828534,3.12.2016,19:15:34,30.33,93,1.21,45,225.65,2.25
32327,1480828234,3.12.2016,19:10:34,30.32,93,1.22,45,211.82,3.37
32328,1480827934,3.12.2016,19:05:34,30.32,93,1.19,45,211.82,1.12
32329,1480827636,3.12.2016,19:00:36,30.32,93,1.22,45,211.82,1.12
32330,1480827354,3.12.2016,18:55:54,30.32,93,1.22,45,211.82,1.12
32331,1480827034,3.12.2016,18:50:34,30.32,93,1.22,45,211.82,1.12
32332,1480826734,3.12.2016,18:45:34,30.32,93,1.19,45,211.83,2.25
32333,1480826433,3.12.2016,18:40:33,30.32,93,1.2,45,234.25,3.37
32334,1480826134,3.12.2016,18:35:34,30.32,93,1.21,45,234.25,2.25
32335,1480825833,3.12.2016,18:30:33,30.32,93,1.21,45,257.28,4.5
32336,1480825536,3.12.2016,18:25:36,30.31,93,1.21,45,260.14,2.25
32337,1480825233,3.12.2016,18:20:33,30.31,93,1.22,45,260.16,3.37
32338,1480824934,3.12.2016,18:15:34,30.31,93,1.2,45,260.18,3.37
32339,1480824649,3.12.2016,18:10:49,30.31,93,1.21,45,260.59,2.25
32340,1480824333,3.12.2016,18:05:33,30.31,93,1.19,45,260.6,2.25
32341,1480824034,3.12.2016,18:00:34,30.31,93,1.25,45,260.6,1.12
32342,1480823736,3.12.2016,17:55:36,30.31,93,1.37,45,260.61,3.37
32343,1480823437,3.12.2016,17:50:37,30.31,93,2.28,45,260.59,2.25
32344,1480823134,3.12.2016,17:45:34,30.31,93,3.75,45,260.58,0
32345,1480822833,3.12.2016,17:40:33,30.31,93,6.04,45,260.59,1.12
32346,1480822536,3.12.2016,17:35:36,30.3,93,10.42,45,260.6,3.37
32347,1480822233,3.12.2016,17:30:33,30.3,93,13.94,45,213.93,3.37
32348,1480821924,3.12.2016,17:25:24,30.3,93,16.2,45,213.91,0
32349,1480821634,3.12.2016,17:20:34,30.3,93,24.63,45,213.84,3.37
32350,1480821334,3.12.2016,17:15:34,30.3,93,18.35,45,214.07,4.5
32351,1480821033,3.12.2016,17:10:33,30.29,93,17.5,45,214.36,7.87
32352,1480820736,3.12.2016,17:05:36,30.29,93,19.59,45,247.61,6.75
32353,1480820434,3.12.2016,17:00:34,30.29,93,19.69,45,254.96,4.5
32354,1480820124,3.12.2016,16:55:24,30.29,93,52.91,45,254.03,4.5
32355,1480819833,3.12.2016,16:50:33,30.29,93,64.57,45,252.38,3.37
32356,1480819533,3.12.2016,16:45:33,30.29,93,44.74,45,268.81,6.75
32357,1480819235,3.12.2016,16:40:35,30.29,93,26.98,45,284.53,4.5
32358,1480818933,3.12.2016,16:35:33,30.29,93,41.01,45,295.24,5.62
32359,1480818636,3.12.2016,16:30:36,30.28,93,41.52,45,277.91,5.62
32360,1480818334,3.12.2016,16:25:34,30.29,93,36.04,45,290.34,9
32361,1480818024,3.12.2016,16:20:24,30.28,93,54.38,45,293.99,4.5
32362,1480817733,3.12.2016,16:15:33,30.29,93,50.37,45,294.84,9
32363,1480817434,3.12.2016,16:10:34,30.29,93,42.46,45,310.22,7.87
32364,1480817136,3.12.2016,16:05:36,30.29,93,41.33,45,321.62,3.37
32365,1480816834,3.12.2016,16:00:34,30.28,93,69.49,45,313.22,6.75
32366,1480816534,3.12.2016,15:55:34,30.29,93,94.88,45,300.17,5.62
32367,1480816237,3.12.2016,15:50:37,30.29,93,117.16,45,289.43,7.87
32368,1480815936,3.12.2016,15:45:36,30.28,93,101.35,45,305.64,11.25
32369,1480815636,3.12.2016,15:40:36,30.28,93,218.43,45,306.68,7.87
32370,1480815338,3.12.2016,15:35:38,30.28,93,106.22,45,313.93,7.87
32371,1480815034,3.12.2016,15:30:34,30.29,93,90.7,45,301.73,6.75
32372,1480814733,3.12.2016,15:25:33,30.29,93,134.35,45,316.85,7.87
32373,1480814433,3.12.2016,15:20:33,30.28,93,126.17,45,295.77,5.62
32374,1480814133,3.12.2016,15:15:33,30.28,93,82.88,45,295.4,6.75
32375,1480813834,3.12.2016,15:10:34,30.29,93,88.09,45,289.54,4.5
32376,1480813534,3.12.2016,15:05:34,30.28,93,117.37,45,304.07,6.75
32377,1480813233,3.12.2016,15:00:33,30.28,93,55.02,45,312.83,7.87
32378,1480812933,3.12.2016,14:55:33,30.28,93,77.68,45,320.97,7.87
32379,1480812635,3.12.2016,14:50:35,30.28,93,92.94,45,284.71,5.62
32380,1480812323,3.12.2016,14:45:23,30.28,93,62.88,45,314.81,4.5
32381,1480812034,3.12.2016,14:40:34,30.28,93,32.06,45,304.01,5.62
32382,1480811733,3.12.2016,14:35:33,30.28,93,92.49,45,303.78,5.62
32383,1480811436,3.12.2016,14:30:36,30.29,93,69.24,45,290.16,6.75
32384,1480811134,3.12.2016,14:25:34,30.29,93,43.54,45,304.51,6.75
32385,1480810834,3.12.2016,14:20:34,30.29,93,92.36,45,293.13,6.75
32386,1480810533,3.12.2016,14:15:33,30.29,93,52.05,45,310.29,7.87
32387,1480810224,3.12.2016,14:10:24,30.28,93,47.2,45,304.96,6.75
32388,1480809934,3.12.2016,14:05:34,30.28,93,54.33,45,309.57,6.75
32389,1480809633,3.12.2016,14:00:33,30.28,93,157.6,45,305.8,5.62
32390,1480809333,3.12.2016,13:55:33,30.29,93,41.18,45,310.32,7.87
32391,1480809034,3.12.2016,13:50:34,30.29,93,74.31,45,312.5,3.37
32392,1480808737,3.12.2016,13:45:37,30.29,93,85.52,45,310.85,3.37
32393,1480808434,3.12.2016,13:40:34,30.29,93,34.2,45,313.44,5.62
32394,1480808123,3.12.2016,13:35:23,30.29,93,62.01,45,316.56,3.37
32395,1480807833,3.12.2016,13:30:33,30.29,93,50.28,45,316.57,3.37
32396,1480807535,3.12.2016,13:25:35,30.29,93,57.44,45,326.05,6.75
32397,1480807236,3.12.2016,13:20:36,30.29,93,53.41,45,327.98,5.62
32398,1480806936,3.12.2016,13:15:36,30.29,93,91.12,45,329.42,6.75
32399,1480806638,3.12.2016,13:10:38,30.29,93,131.03,45,329.51,5.62
32400,1480806335,3.12.2016,13:05:35,30.29,93,117.96,45,322.75,4.5
32401,1480806034,3.12.2016,13:00:34,30.29,93,183.1,45,321.52,6.75
32402,1480805736,3.12.2016,12:55:36,30.29,93,95.24,45,313.32,5.62
32403,1480805433,3.12.2016,12:50:33,30.29,93,223.24,45,291.65,3.37
32404,1480805134,3.12.2016,12:45:34,30.29,93,462.03,45,320.24,4.5
32405,1480804846,3.12.2016,12:40:46,30.3,93,323.59,45,325.72,5.62
32406,1480804533,3.12.2016,12:35:33,30.3,93,256.08,45,320.82,5.62
32407,1480804223,3.12.2016,12:30:23,30.3,93,267.08,45,330.79,4.5
32408,1480803933,3.12.2016,12:25:33,30.3,93,289.84,45,302.25,6.75
32409,1480803635,3.12.2016,12:20:35,30.31,93,312.12,45,299.43,6.75
32410,1480803334,3.12.2016,12:15:34,30.31,93,175.88,45,310.79,4.5
32411,1480803036,3.12.2016,12:10:36,30.32,93,260.94,45,310.62,4.5
32412,1480802733,3.12.2016,12:05:33,30.32,93,182.27,45,299.3,4.5
32413,1480802434,3.12.2016,12:00:34,30.32,93,186.95,45,315.16,6.75
32414,1480802137,3.12.2016,11:55:37,30.32,93,205.04,45,313.64,7.87
32415,1480801833,3.12.2016,11:50:33,30.32,93,211.24,45,306.12,9
32416,1480801533,3.12.2016,11:45:33,30.32,93,255.22,45,303.58,5.62
32417,1480801236,3.12.2016,11:40:36,30.32,93,204.47,45,300.43,4.5
32418,1480800934,3.12.2016,11:35:34,30.32,93,215.75,45,289.47,5.62
32419,1480800634,3.12.2016,11:30:34,30.33,93,213.75,45,301.18,5.62
32420,1480800333,3.12.2016,11:25:33,30.33,93,189.25,45,322.4,4.5
32421,1480800036,3.12.2016,11:20:36,30.33,93,254.84,45,322.21,5.62
32422,1480799724,3.12.2016,11:15:24,30.33,93,107.49,45,322.13,3.37
32423,1480799433,3.12.2016,11:10:33,30.33,93,90.4,45,322.2,3.37
32424,1480799136,3.12.2016,11:05:36,30.33,93,74.21,45,323.1,4.5
32425,1480798833,3.12.2016,11:00:33,30.33,93,81.85,45,322.1,1.12
32426,1480798535,3.12.2016,10:55:35,30.33,93,83.3,45,322.41,3.37
32427,1480798234,3.12.2016,10:50:34,30.33,93,90.02,45,344.96,6.75
32428,1480797936,3.12.2016,10:45:36,30.33,93,67.14,45,327.69,4.5
32429,1480797636,3.12.2016,10:40:36,30.33,93,48.51,45,328.82,1.12
32430,1480797334,3.12.2016,10:35:34,30.33,93,43.74,45,328.19,4.5
32431,1480797034,3.12.2016,10:30:34,30.34,93,48.5,45,326.52,4.5
32432,1480796733,3.12.2016,10:25:33,30.34,93,56.61,45,329.47,4.5
32433,1480796434,3.12.2016,10:20:34,30.34,93,69.09,45,345.27,5.62
32434,1480796137,3.12.2016,10:15:37,30.33,93,107.71,45,351.39,5.62
32435,1480795834,3.12.2016,10:10:34,30.33,93,145.27,45,336.52,6.75
32436,1480795523,3.12.2016,10:05:23,30.33,93,108.62,45,1.57,6.75
32437,1480795235,3.12.2016,10:00:35,30.33,93,207.06,45,25.18,5.62
32438,1480794933,3.12.2016,9:55:33,30.33,93,221.31,45,35.8,5.62
32439,1480794633,3.12.2016,9:50:33,30.33,93,185.14,45,6.96,4.5
32440,1480794334,3.12.2016,9:45:34,30.33,93,216.9,45,50.79,4.5
